"{'nol': 10, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.49568966031074524, 0.47521552443504333, 0.4806034564971924, 0.47306033968925476, 0.5280172228813171]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594, 0.7631579041481018]"
"{'nol': 10, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.517241358757019, 0.4924568831920624, 0.48275861144065857, 0.4967672526836395, 0.545258641242981]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5096982717514038, 0.5, 0.5075430870056152, 0.524784505367279, 0.6088362336158752]","[0.2565789520740509, 0.7631579041481018, 0.34210526943206787, 0.8092105388641357, 0.7960526347160339]"
"{'nol': 10, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5096982717514038, 0.514008641242981, 0.4967672526836395, 0.49461206793785095, 0.5129310488700867]","[0.2368421107530594, 0.2368421107530594, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5021551847457886, 0.5786637663841248, 0.600215494632721, 0.607758641242981, 0.537715494632721]","[0.7697368264198303, 0.5394737124443054, 0.34210526943206787, 0.2434210479259491, 0.2697368562221527]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5021551847457886, 0.5053879022598267, 0.5129310488700867, 0.5732758641242981, 0.5700430870056152]","[0.2368421107530594, 0.2368421107530594, 0.625, 0.2368421107530594, 0.43421053886413574]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5290948152542114, 0.5538793206214905, 0.5387930870056152, 0.5678879022598267, 0.5366379022598267]","[0.7631579041481018, 0.32894736528396606, 0.7763158082962036, 0.7631579041481018, 0.32236841320991516]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.4989224076271057, 0.5010775923728943, 0.5258620977401733, 0.5818965435028076, 0.600215494632721]","[0.2368421107530594, 0.2368421107530594, 0.25, 0.7763158082962036, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5301724076271057, 0.5290948152542114, 0.5528017282485962, 0.5431034564971924, 0.5732758641242981]","[0.7631579041481018, 0.2565789520740509, 0.7763158082962036, 0.46052631735801697, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.4773706793785095, 0.53125, 0.5, 0.5, 0.48491379618644714]","[0.2368421107530594, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.47306033968925476, 0.49353447556495667, 0.537715494632721, 0.5, 0.4806034564971924]","[0.7631579041481018, 0.2368421107530594, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.4924568831920624, 0.5, 0.4784482717514038, 0.4989224076271057, 0.48706895112991333]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5010775923728943, 0.537715494632721, 0.5, 0.4676724076271057, 0.5334051847457886]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.625, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.4924568831920624, 0.4892241358757019, 0.4762931168079376, 0.48275861144065857, 0.4806034564971924]","[0.2368421107530594, 0.7631579041481018, 0.2368421107530594, 0.2368421107530594, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.48491379618644714, 0.4892241358757019, 0.4978448152542114, 0.48168104887008667, 0.5129310488700867]","[0.2434210479259491, 0.7631579041481018, 0.7171052694320679, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.4978448152542114, 0.49568966031074524, 0.48168104887008667, 0.48491379618644714, 0.5150862336158752]","[0.7631579041481018, 0.7631579041481018, 0.7565789222717285, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5183189511299133, 0.5010775923728943, 0.5150862336158752, 0.5118534564971924, 0.5]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5118534564971924, 0.5032327771186829, 0.5010775923728943, 0.5344827771186829, 0.49568966031074524]","[0.7631579041481018, 0.7631579041481018, 0.7697368264198303, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5043103694915771, 0.4924568831920624, 0.49353447556495667, 0.5226293206214905, 0.5355603694915771]","[0.7171052694320679, 0.7565789222717285, 0.2368421107530594, 0.7631579041481018, 0.7368420958518982]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.4978448152542114, 0.5366379022598267, 0.5387930870056152, 0.631465494632721, 0.5969827771186829]","[0.7039473652839661, 0.45394736528396606, 0.5723684430122375, 0.29605263471603394, 0.30921053886413574]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.4989224076271057, 0.5366379022598267, 0.5398706793785095, 0.5420258641242981, 0.556034505367279]","[0.7631579041481018, 0.6052631735801697, 0.5460526347160339, 0.46052631735801697, 0.2565789520740509]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5107758641242981, 0.5269396305084229, 0.5506465435028076, 0.5290948152542114, 0.5894396305084229]","[0.5197368264198303, 0.28947368264198303, 0.2368421107530594, 0.375, 0.7960526347160339]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5, 0.5, 0.5215517282485962, 0.5495689511299133, 0.5571120977401733]","[0.2368421107530594, 0.2697368562221527, 0.5263158082962036, 0.42763158679008484, 0.7434210777282715]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5, 0.5, 0.5366379022598267, 0.5226293206214905, 0.548491358757019]","[0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2434210479259491, 0.2434210479259491]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5075430870056152, 0.4978448152542114, 0.48599138855934143, 0.49353447556495667, 0.46336206793785095]","[0.7697368264198303, 0.2697368562221527, 0.7631579041481018, 0.2368421107530594, 0.7631579041481018]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5161637663841248, 0.5926724076271057, 0.6896551847457886, 0.7478448152542114, 0.8394396305084229]","[0.3947368562221527, 0.7828947305679321, 0.6381579041481018, 0.8421052694320679, 0.8223684430122375]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5118534564971924, 0.5334051847457886, 0.5, 0.5, 0.5]","[0.5328947305679321, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.4989224076271057, 0.5, 0.48275861144065857, 0.4762931168079376, 0.5]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5043103694915771, 0.5215517282485962, 0.4719827473163605, 0.47413793206214905, 0.4806034564971924]","[0.7631579041481018, 0.7631579041481018, 0.2368421107530594, 0.7631579041481018, 0.2368421107530594]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.4978448152542114, 0.5301724076271057, 0.5, 0.5032327771186829, 0.5075430870056152]","[0.2368421107530594, 0.7631579041481018, 0.2565789520740509, 0.7631579041481018, 0.2368421107530594]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.4913793206214905, 0.5, 0.48706895112991333, 0.48168104887008667, 0.49568966031074524]","[0.2368421107530594, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594, 0.7631579041481018]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5010775923728943, 0.4989224076271057, 0.5215517282485962, 0.4978448152542114, 0.5021551847457886]","[0.2368421107530594, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.4924568831920624, 0.506465494632721, 0.579741358757019, 0.5237069129943848, 0.48491379618644714]","[0.7631579041481018, 0.5328947305679321, 0.5526315569877625, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 10, 'nod': 4, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.4989224076271057, 0.49353447556495667, 0.5032327771186829, 0.4924568831920624, 0.49568966031074524]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.2368421107530594]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.49568966031074524, 0.4719827473163605, 0.5, 0.4913793206214905, 0.5]","[0.7631579041481018, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.47521552443504333, 0.48491379618644714, 0.48706895112991333, 0.4762931168079376, 0.48706895112991333]","[0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2368421107530594]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5021551847457886, 0.47413793206214905, 0.48275861144065857, 0.4784482717514038, 0.4676724076271057]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.4903017282485962, 0.5, 0.5183189511299133, 0.5355603694915771, 0.5269396305084229]","[0.2631579041481018, 0.29605263471603394, 0.2697368562221527, 0.4013157784938812, 0.44078946113586426]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5528017282485962, 0.8006465435028076, 0.75, 0.9407327771186829, 1.0]","[0.5065789222717285, 0.41447368264198303, 0.9407894611358643, 1.0, 1.0]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.524784505367279, 0.8545258641242981, 0.9892241358757019, 1.0, 1.0]","[0.8026315569877625, 0.9407894611358643, 1.0, 1.0, 1.0]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.6476293206214905, 0.9881465435028076, 1.0, 1.0, 1.0]","[0.9539473652839661, 1.0, 1.0, 1.0, 1.0]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5495689511299133, 0.9224137663841248, 1.0, 1.0, 1.0]","[0.8092105388641357, 1.0, 1.0, 1.0, 1.0]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.6142241358757019, 0.8556034564971924, 0.982758641242981, 1.0, 1.0]","[0.9144737124443054, 0.9539473652839661, 0.9934210777282715, 1.0, 1.0]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5334051847457886, 0.6336206793785095, 0.6336206793785095, 0.610991358757019, 0.7338362336158752]","[0.375, 0.7894737124443054, 0.42763158679008484, 0.9276315569877625, 0.2763157784938812]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5096982717514038, 0.545258641242981, 0.6303879022598267, 0.6928879022598267, 0.7478448152542114]","[0.33552631735801697, 0.44078946113586426, 0.5986841917037964, 0.28289473056793213, 0.9342105388641357]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5732758641242981, 0.6303879022598267, 0.65625, 0.7629310488700867, 0.7532327771186829]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.8881579041481018, 0.2434210479259491]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.6853448152542114, 0.8232758641242981, 0.681034505367279, 0.6120689511299133, 0.6648706793785095]","[0.9802631735801697, 0.25, 0.2368421107530594, 0.9078947305679321, 0.9539473652839661]"
"{'nol': 3, 'nod': 2, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.5808189511299133, 0.6864224076271057, 0.6476293206214905, 0.6616379022598267, 0.7704741358757019]","[0.7631579041481018, 0.7960526347160339, 0.5526315569877625, 0.8289473652839661, 0.7631579041481018]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.4806034564971924, 0.46336206793785095, 0.48275861144065857, 0.4762931168079376, 0.49353447556495667]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5075430870056152, 0.5, 0.5, 0.5, 0.5]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5010775923728943, 0.48168104887008667, 0.48275861144065857, 0.47306033968925476, 0.48168104887008667]","[0.2368421107530594, 0.2368421107530594, 0.2368421107530594, 0.2565789520740509, 0.25]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.5495689511299133, 0.5646551847457886, 0.5905172228813171, 0.5183189511299133, 0.5]","[0.4868420958518982, 0.7631579041481018, 0.6776315569877625, 0.2368421107530594, 0.2368421107530594]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'sgd', 'lo': 'binary_crossentropy'}","[0.506465494632721, 0.5, 0.5, 0.5, 0.5]","[0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018, 0.7631579041481018]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.6099137663841248, 0.732758641242981, 0.8954741358757019, 0.8696120977401733, 0.9903017282485962]","[0.9276315569877625, 0.9144737124443054, 0.9736841917037964, 0.9802631735801697, 1.0]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5183189511299133, 0.735991358757019, 0.982758641242981, 1.0, 1.0]","[0.2631579041481018, 0.9342105388641357, 1.0, 1.0, 1.0]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.6454741358757019, 0.9256465435028076, 0.9903017282485962, 0.7198275923728943, 0.8976293206214905]","[0.9144737124443054, 0.9802631735801697, 0.7894737124443054, 0.8947368264198303, 0.9407894611358643]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5215517282485962, 0.9008620977401733, 1.0, 1.0, 1.0]","[0.46710526943206787, 0.9934210777282715, 1.0, 1.0, 1.0]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'adam', 'lo': 'binary_crossentropy'}","[0.5204741358757019, 0.7133620977401733, 0.9471982717514038, 1.0, 1.0]","[0.8026315569877625, 0.6447368264198303, 0.9934210777282715, 1.0, 1.0]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.6336206793785095, 0.8394396305084229, 0.8329741358757019, 0.8566810488700867, 0.6767241358757019]","[0.9342105388641357, 0.9802631735801697, 0.7631579041481018, 0.9868420958518982, 0.8881579041481018]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.568965494632721, 0.6217672228813171, 0.625, 0.7456896305084229, 0.7790948152542114]","[0.8881579041481018, 0.43421053886413574, 0.9144737124443054, 0.2368421107530594, 0.9144737124443054]"
"{'nol': 3, 'nod': 3, 'af': 'relu', 'op': 'rmsprop', 'lo': 'binary_crossentropy'}","[0.6379310488700867, 0.6508620977401733, 0.662715494632721, 0.579741358757019, 0.6594827771186829]","[0.875, 0.7236841917037964, 0.3684210479259491, 0.2368421107530594, 0.9013158082962036]"
